Session,Match_Number,Venue,Date_and_Time,Winning_Team,First_team,Second_Team,Link
2009,19,"Kingsmead, Durban","APR, WED 29 , 4:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 5 WICKETS,"ROYAL CHALLENGERS BANGALORE
143/5
(19.5 OV)","KOLKATA KNIGHT RIDERS
139/6
(20 OV )",https://www.iplt20.com/match/2009/10077
2009,18,"SuperSport Park, Centurion","APR, TUE 28 , 8:00 pm IST",RAJASTHAN ROYALS WON BY 5 WICKETS,"DELHI DAREDEVILS
143/7
(20 OV)","RAJASTHAN ROYALS
147/5
(18.3 OV )",https://www.iplt20.com/match/2009/10076
2009,17,Port Elizabeth,"APR, MON 27 , 8:00 pm IST",MUMBAI INDIANS WON BY 92 RUNS,"KOLKATA KNIGHT RIDERS
95/9
(15.2 OV)","MUMBAI INDIANS
187/6
(20 OV )",https://www.iplt20.com/match/2009/10075
2009,16,"Kingsmead, Durban","APR, MON 27 , 4:00 pm IST",DECCAN CHARGERS WON BY 6 WICKETS,"CHENNAI SUPER KINGS
165/6
(20 OV)","DECCAN CHARGERS
169/4
(19.3 OV )",https://www.iplt20.com/match/2009/10074
2009,15,"Newlands, Cape Town","APR, SUN 26 , 8:00 pm IST",PUNJAB KINGS WON BY 27 RUNS,"PUNJAB KINGS
139/6
(20 OV)","RAJASTHAN ROYALS
112/7
(20 OV )",https://www.iplt20.com/match/2009/10073
2009,14,Port Elizabeth,"APR, SUN 26 , 4:00 pm IST",DELHI DAREDEVILS WON BY 6 WICKETS,"ROYAL CHALLENGERS BANGALORE
149/7
(20 OV)","DELHI DAREDEVILS
150/4
(19.2 OV )",https://www.iplt20.com/match/2009/10072
2009,13,"Newlands, Cape Town","APR, SAT 25 , 8:00 pm IST",MATCH ABANDONED WITHOUT A BALL BOWLED,CHENNAI SUPER KINGS,KOLKATA KNIGHT RIDERS,https://www.iplt20.com/match/2009/10071
2009,12,"Kingsmead, Durban","APR, SAT 25 , 4:00 pm IST",DECCAN CHARGERS WON BY 12 RUNS,"DECCAN CHARGERS
168/9
(20 OV)","MUMBAI INDIANS
156/7
(20 OV )",https://www.iplt20.com/match/2009/10070
2009,11,"Kingsmead, Durban","APR, FRI 24 , 8:00 pm IST",PUNJAB KINGS WON BY 7 WICKETS,"ROYAL CHALLENGERS BANGALORE
168/9
(20 OV)","PUNJAB KINGS
173/3
(19 OV )",https://www.iplt20.com/match/2009/10069
2009,10,"Newlands, Cape Town","APR, THU 23 , 8:00 pm IST",ROYALS WON THE ONE-OVER ELIMINATOR,"KOLKATA KNIGHT RIDERS
150/8
(20 OV)","RAJASTHAN ROYALS
150/6
(20 OV )",https://www.iplt20.com/match/2009/10068
2009,9,"Kingsmead, Durban","APR, THU 23 , 4:00 pm IST",DELHI DAREDEVILS WON BY 9 RUNS,"CHENNAI SUPER KINGS
180/9
(20 OV)","DELHI DAREDEVILS
189/5
(20 OV )",https://www.iplt20.com/match/2009/10067
2009,8,"Newlands, Cape Town","APR, WED 22 , 8:00 pm IST",DECCAN CHARGERS WON BY 24 RUNS,"ROYAL CHALLENGERS BANGALORE
160/8
(20 OV)","DECCAN CHARGERS
184/6
(20 OV )",https://www.iplt20.com/match/2009/10066
2009,7,"Kingsmead, Durban","APR, TUE 21 , 8:00 pm IST",MATCH ABANDONED WITHOUT A BALL BOWLED,MUMBAI INDIANS,RAJASTHAN ROYALS,https://www.iplt20.com/match/2009/10065
2009,6,"Kingsmead, Durban","APR, TUE 21 , 4:00 pm IST",KKR WON BY 11 RUNS (D/L METHOD),"PUNJAB KINGS
158/6
(20 OV)","KOLKATA KNIGHT RIDERS
79/1
(9.2 OV )",https://www.iplt20.com/match/2009/10064
2009,5,Port Elizabeth,"APR, MON 20 , 8:00 pm IST",CHENNAI SUPER KINGS WON BY 92 RUNS,"ROYAL CHALLENGERS BANGALORE
87
(15.2 OV)","CHENNAI SUPER KINGS
179/5
(20 OV )",https://www.iplt20.com/match/2009/10063
2009,4,"Newlands, Cape Town","APR, SUN 19 , 8:00 pm IST",DECCAN CHARGERS WON BY 8 WICKETS,"DECCAN CHARGERS
104/2
(13.1 OV)","KOLKATA KNIGHT RIDERS
101
(19.4 OV )",https://www.iplt20.com/match/2009/10062
2009,3,"Newlands, Cape Town","APR, SUN 19 , 4:00 pm IST",DD WON BY 10 WICKETS (D/L METHOD),"DELHI DAREDEVILS
58/0
(4.5 OV)","PUNJAB KINGS
104/7
(12 OV )",https://www.iplt20.com/match/2009/10061
2009,2,"Newlands, Cape Town","APR, SAT 18 , 8:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 75 RUNS,"ROYAL CHALLENGERS BANGALORE
133/8
(20 OV)","RAJASTHAN ROYALS
58
(15.1 OV )",https://www.iplt20.com/match/2009/10060
2009,1,"Newlands, Cape Town","APR, SAT 18 , 4:00 pm IST",MUMBAI INDIANS WON BY 19 RUNS,"CHENNAI SUPER KINGS
146/7
(20 OV)","MUMBAI INDIANS
165/7
(20 OV )",https://www.iplt20.com/match/2009/10059
2010,60,"DY Patil Stadium, NAVI MUMBAI","APR, SUN 25 , 8:00 pm IST",CHENNAI SUPER KINGS WON BY 22 RUNS,"CHENNAI SUPER KINGS
168/5
(20 OV)","MUMBAI INDIANS
146/9
(20 OV )",https://www.iplt20.com/match/2010/10177
2010,59,"DY Patil Stadium, NAVI MUMBAI","APR, SAT 24 , 8:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 9 WICKETS,"ROYAL CHALLENGERS BANGALORE
86/1
(13.5 OV)","DECCAN CHARGERS
82
(18.3 OV )",https://www.iplt20.com/match/2010/10176
2010,58,"DY Patil Stadium, NAVI MUMBAI","APR, THU 22 , 8:00 pm IST",CHENNAI SUPER KINGS WON BY 38 RUNS,"CHENNAI SUPER KINGS
142/7
(20 OV)","DECCAN CHARGERS
104
(19.2 OV )",https://www.iplt20.com/match/2010/10175
2010,57,"DY Patil Stadium, NAVI MUMBAI","APR, WED 21 , 8:00 pm IST",MUMBAI INDIANS WON BY 35 RUNS,"ROYAL CHALLENGERS BANGALORE
149/9
(20 OV)","MUMBAI INDIANS
184/5
(20 OV )",https://www.iplt20.com/match/2010/10174
2010,56,"Eden Gardens, Kolkata","APR, MON 19 , 8:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 9 WICKETS,"KOLKATA KNIGHT RIDERS
135/1
(17.3 OV)","MUMBAI INDIANS
133/8
(20 OV )",https://www.iplt20.com/match/2010/10173
2010,55,"Arun Jaitley Stadium, Delhi","APR, SUN 18 , 8:00 pm IST",DECCAN CHARGERS WON BY 11 RUNS,"DELHI DAREDEVILS
134/7
(20 OV)","DECCAN CHARGERS
145/7
(20 OV )",https://www.iplt20.com/match/2010/10172
2010,54,"HPCA Stadium, Dharamsala","APR, SUN 18 , 4:00 pm IST",CHENNAI SUPER KINGS WON BY 6 WICKETS,"PUNJAB KINGS
192/3
(20 OV)","CHENNAI SUPER KINGS
195/4
(19.4 OV )",https://www.iplt20.com/match/2010/10171
2010,53,"Eden Gardens, Kolkata","APR, SAT 17 , 8:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 8 WICKETS,"KOLKATA KNIGHT RIDERS
133/2
(16.1 OV)","RAJASTHAN ROYALS
132/9
(20 OV )",https://www.iplt20.com/match/2010/10170
2010,52,"M. Chinnaswamy Stadium, Bengaluru","APR, SAT 17 , 4:00 pm IST",MUMBAI INDIANS WON BY 57 RUNS,"ROYAL CHALLENGERS BANGALORE
134/9
(20 OV)","MUMBAI INDIANS
191/4
(20 OV )",https://www.iplt20.com/match/2010/10169
2010,51,"HPCA Stadium, Dharamsala","APR, FRI 16 , 8:00 pm IST",DECCAN CHARGERS WON BY 5 WICKETS,"PUNJAB KINGS
174/3
(20 OV)","DECCAN CHARGERS
178/5
(19.1 OV )",https://www.iplt20.com/match/2010/10168
2010,50,"M. A. Chidambaram Stadium, Chennai","APR, THU 15 , 8:00 pm IST",DELHI DAREDEVILS WON BY 6 WICKETS,"CHENNAI SUPER KINGS
112/9
(20 OV)","DELHI DAREDEVILS
113/4
(18.4 OV )",https://www.iplt20.com/match/2010/10167
2010,49,"Sawai Mansingh Stadium, Jaipur","APR, WED 14 , 8:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 5 WICKETS,"RAJASTHAN ROYALS
130/6
(20 OV)","ROYAL CHALLENGERS BANGALORE
132/5
(15.4 OV )",https://www.iplt20.com/match/2010/10166
2010,48,"M. A. Chidambaram Stadium, Chennai","APR, TUE 13 , 8:00 pm IST",CHENNAI SUPER KINGS WON BY 9 WICKETS,"CHENNAI SUPER KINGS
143/1
(13.3 OV)","KOLKATA KNIGHT RIDERS
139/8
(20 OV )",https://www.iplt20.com/match/2010/10165
2010,47,"Brabourne Stadium, Mumbai","APR, TUE 13 , 4:00 pm IST",MUMBAI INDIANS WON BY 39 RUNS,"MUMBAI INDIANS
183/4
(20 OV)","DELHI DAREDEVILS
144/7
(20 OV )",https://www.iplt20.com/match/2010/10164
2010,46,"Vidarbha Cricket Association Stadium, Nagpur","APR, MON 12 , 8:00 pm IST",DECCAN CHARGERS WON BY 13 RUNS,"DECCAN CHARGERS
151/6
(20 OV)","ROYAL CHALLENGERS BANGALORE
138
(19.4 OV )",https://www.iplt20.com/match/2010/10163
2010,45,"Sawai Mansingh Stadium, Jaipur","APR, SUN 11 , 8:00 pm IST",MUMBAI INDIANS WON BY 37 RUNS,"RAJASTHAN ROYALS
137/8
(20 OV)","MUMBAI INDIANS
174/5
(20 OV )",https://www.iplt20.com/match/2010/10162
2010,44,"Arun Jaitley Stadium, Delhi","APR, SUN 11 , 4:00 pm IST",PUNJAB KINGS WON BY 7 WICKETS,"DELHI DAREDEVILS
111
(19.4 OV)","PUNJAB KINGS
112/3
(18.4 OV )",https://www.iplt20.com/match/2010/10161
2010,43,"M. Chinnaswamy Stadium, Bengaluru","APR, SAT 10 , 8:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 7 WICKETS,"ROYAL CHALLENGERS BANGALORE
162/3
(17.1 OV)","KOLKATA KNIGHT RIDERS
160/9
(20 OV )",https://www.iplt20.com/match/2010/10160
2010,42,"Vidarbha Cricket Association Stadium, Nagpur","APR, SAT 10 , 4:00 pm IST",DECCAN CHARGERS WON BY 6 WICKETS,"DECCAN CHARGERS
139/4
(19.1 OV)","CHENNAI SUPER KINGS
138/8
(20 OV )",https://www.iplt20.com/match/2010/10159
2010,41,"IS Bindra Stadium, Mohali","APR, FRI 9 , 8:00 pm IST",PUNJAB KINGS WON BY 6 WICKETS,"PUNJAB KINGS
158/4
(19.2 OV)","MUMBAI INDIANS
154/9
(20 OV )",https://www.iplt20.com/match/2010/10158
2010,40,"M. Chinnaswamy Stadium, Bengaluru","APR, THU 8 , 8:00 pm IST",DECCAN CHARGERS WON BY 7 WICKETS,"ROYAL CHALLENGERS BANGALORE
184/6
(20 OV)","DECCAN CHARGERS
186/3
(19.2 OV )",https://www.iplt20.com/match/2010/10157
2010,39,"Eden Gardens, Kolkata","APR, WED 7 , 8:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 14 RUNS,"KOLKATA KNIGHT RIDERS
181/3
(20 OV)","DELHI DAREDEVILS
167/8
(20 OV )",https://www.iplt20.com/match/2010/10156
2010,38,"Sawai Mansingh Stadium, Jaipur","APR, WED 7 , 4:00 pm IST",RAJASTHAN ROYALS WON BY 9 WICKETS,"RAJASTHAN ROYALS
157/1
(15 OV)","PUNJAB KINGS
153/6
(20 OV )",https://www.iplt20.com/match/2010/10155
2010,37,"M. A. Chidambaram Stadium, Chennai","APR, TUE 6 , 8:00 pm IST",CHENNAI SUPER KINGS WON BY 24 RUNS,"CHENNAI SUPER KINGS
165/4
(20 OV)","MUMBAI INDIANS
141/9
(20 OV )",https://www.iplt20.com/match/2010/10154
2010,36,"Vidarbha Cricket Association Stadium, Nagpur","APR, MON 5 , 8:00 pm IST",RAJASTHAN ROYALS WON BY 2 RUNS,"DECCAN CHARGERS
157
(19.5 OV)","RAJASTHAN ROYALS
159
(19.5 OV )",https://www.iplt20.com/match/2010/10153
2010,35,"Arun Jaitley Stadium, Delhi","APR, SUN 4 , 8:00 pm IST",DELHI DAREDEVILS WON BY 37 RUNS,"DELHI DAREDEVILS
184/5
(20 OV)","ROYAL CHALLENGERS BANGALORE
147/9
(20 OV )",https://www.iplt20.com/match/2010/10152
2010,34,"Eden Gardens, Kolkata","APR, SUN 4 , 4:00 pm IST",PUNJAB KINGS WON BY 8 WICKETS,"KOLKATA KNIGHT RIDERS
200/3
(20 OV)","PUNJAB KINGS
204/2
(18.2 OV )",https://www.iplt20.com/match/2010/10151
2010,33,"Brabourne Stadium, Mumbai","APR, SAT 3 , 8:00 pm IST",MUMBAI INDIANS WON BY 63 RUNS,"MUMBAI INDIANS
178/5
(20 OV)","DECCAN CHARGERS
115
(18.2 OV )",https://www.iplt20.com/match/2010/10150
2010,32,"M. A. Chidambaram Stadium, Chennai","APR, SAT 3 , 4:00 pm IST",CHENNAI SUPER KINGS WON BY 23 RUNS,"CHENNAI SUPER KINGS
246/5
(20 OV)","RAJASTHAN ROYALS
223/5
(20 OV )",https://www.iplt20.com/match/2010/10149
2010,31,"IS Bindra Stadium, Mohali","APR, FRI 2 , 8:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 6 WICKETS,"PUNJAB KINGS
181/5
(20 OV)","ROYAL CHALLENGERS BANGALORE
184/4
(19.1 OV )",https://www.iplt20.com/match/2010/10148
2010,30,"Eden Gardens, Kolkata","APR, THU 1 , 8:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 24 RUNS,"KOLKATA KNIGHT RIDERS
181/6
(20 OV)","DECCAN CHARGERS
157/5
(20 OV )",https://www.iplt20.com/match/2010/10147
2010,29,"Arun Jaitley Stadium, Delhi","MAR, WED 31 , 8:00 pm IST",DELHI DAREDEVILS WON BY 67 RUNS,"DELHI DAREDEVILS
188/6
(20 OV)","RAJASTHAN ROYALS
121
(17.4 OV )",https://www.iplt20.com/match/2010/10146
2010,28,"M. A. Chidambaram Stadium, Chennai","MAR, WED 31 , 4:00 pm IST",CHENNAI SUPER KINGS WON BY 5 WICKETS,"CHENNAI SUPER KINGS
162/5
(18.5 OV)","ROYAL CHALLENGERS BANGALORE
161/4
(20 OV )",https://www.iplt20.com/match/2010/10145
2010,27,"Brabourne Stadium, Mumbai","MAR, TUE 30 , 8:00 pm IST",MUMBAI INDIANS WON BY 4 WICKETS,"MUMBAI INDIANS
164/6
(19.3 OV)","PUNJAB KINGS
163
(20 OV )",https://www.iplt20.com/match/2010/10144
2010,26,"Arun Jaitley Stadium, Delhi","MAR, MON 29 , 8:00 pm IST",DELHI DAREDEVILS WON BY 40 RUNS,"DELHI DAREDEVILS
177/4
(20 OV)","KOLKATA KNIGHT RIDERS
137/9
(20 OV )",https://www.iplt20.com/match/2010/10143
2010,25,"DY Patil Stadium, NAVI MUMBAI","MAR, SUN 28 , 8:00 pm IST",MUMBAI INDIANS WON BY 41 RUNS,"DECCAN CHARGERS
131
(17.4 OV)","MUMBAI INDIANS
172/7
(20 OV )",https://www.iplt20.com/match/2010/10142
2010,24,"Narendra Modi Stadium, Ahmedabad","MAR, SUN 28 , 4:00 pm IST",RAJASTHAN ROYALS WON BY 17 RUNS,"RAJASTHAN ROYALS
177/8
(20 OV)","CHENNAI SUPER KINGS
160/6
(20 OV )",https://www.iplt20.com/match/2010/10141
2010,23,"IS Bindra Stadium, Mohali","MAR, SAT 27 , 8:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 39 RUNS,"PUNJAB KINGS
144/6
(20 OV)","KOLKATA KNIGHT RIDERS
183/5
(20 OV )",https://www.iplt20.com/match/2010/10140
2010,22,"Narendra Modi Stadium, Ahmedabad","MAR, FRI 26 , 8:00 pm IST",RAJASTHAN ROYALS WON BY 8 WICKETS,"RAJASTHAN ROYALS
151/2
(15.4 OV)","DECCAN CHARGERS
148/9
(20 OV )",https://www.iplt20.com/match/2010/10139
2010,21,"Brabourne Stadium, Mumbai","MAR, THU 25 , 8:00 pm IST",MUMBAI INDIANS WON BY 5 WICKETS,"MUMBAI INDIANS
181/5
(19 OV)","CHENNAI SUPER KINGS
180/2
(20 OV )",https://www.iplt20.com/match/2010/10138
2010,20,"M. Chinnaswamy Stadium, Bengaluru","MAR, THU 25 , 4:00 pm IST",DELHI DAREDEVILS WON BY 17 RUNS,"ROYAL CHALLENGERS BANGALORE
166/9
(20 OV)","DELHI DAREDEVILS
183/4
(20 OV )",https://www.iplt20.com/match/2010/10137
2010,19,"IS Bindra Stadium, Mohali","MAR, WED 24 , 8:00 pm IST",RAJASTHAN ROYALS WON BY 31 RUNS,"PUNJAB KINGS
152
(19.1 OV)","RAJASTHAN ROYALS
183/5
(20 OV )",https://www.iplt20.com/match/2010/10136
2010,18,"M. Chinnaswamy Stadium, Bengaluru","MAR, TUE 23 , 8:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 36 RUNS,"ROYAL CHALLENGERS BANGALORE
171/5
(20 OV)","CHENNAI SUPER KINGS
135/7
(20 OV )",https://www.iplt20.com/match/2010/10135
2010,17,"Brabourne Stadium, Mumbai","MAR, MON 22 , 8:00 pm IST",MUMBAI INDIANS WON BY 7 WICKETS,"MUMBAI INDIANS
156/3
(18.3 OV)","KOLKATA KNIGHT RIDERS
155/3
(20 OV )",https://www.iplt20.com/match/2010/10134
2010,16,"M. A. Chidambaram Stadium, Chennai","MAR, SUN 21 , 8:00 pm IST",KINGS XI PUNJAB WON THE 1-OVER ELIMINATOR,"CHENNAI SUPER KINGS
136/7
(20 OV)","PUNJAB KINGS
136/8
(20 OV )",https://www.iplt20.com/match/2010/10133
2010,15,"Barabati Stadium, Cuttack","MAR, SUN 21 , 4:00 pm IST",DECCAN CHARGERS WON BY 10 RUNS,"DECCAN CHARGERS
171/6
(20 OV)","DELHI DAREDEVILS
161/9
(20 OV )",https://www.iplt20.com/match/2010/10132
2010,14,"Brabourne Stadium, Mumbai","MAR, SAT 20 , 8:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 7 WICKETS,"MUMBAI INDIANS
151/9
(20 OV)","ROYAL CHALLENGERS BANGALORE
155/3
(19.1 OV )",https://www.iplt20.com/match/2010/10131
2010,13,"Narendra Modi Stadium, Ahmedabad","MAR, SAT 20 , 4:00 pm IST",RAJASTHAN ROYALS WON BY 34 RUNS,"RAJASTHAN ROYALS
168/7
(20 OV)","KOLKATA KNIGHT RIDERS
134/5
(20 OV )",https://www.iplt20.com/match/2010/10130
2010,12,"Barabati Stadium, Cuttack","MAR, FRI 19 , 8:00 pm IST",DECCAN CHARGERS WON BY 6 RUNS,"DECCAN CHARGERS
170/7
(20 OV)","PUNJAB KINGS
164/8
(20 OV )",https://www.iplt20.com/match/2010/10129
2010,11,"Arun Jaitley Stadium, Delhi","MAR, FRI 19 , 4:00 pm IST",CHENNAI SUPER KINGS WON BY 5 WICKETS,"DELHI DAREDEVILS
185/6
(20 OV)","CHENNAI SUPER KINGS
190/5
(19.1 OV )",https://www.iplt20.com/match/2010/10128
2010,10,"M. Chinnaswamy Stadium, Bengaluru","MAR, THU 18 , 8:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 10 WICKETS,"ROYAL CHALLENGERS BANGALORE
93/0
(10.4 OV)","RAJASTHAN ROYALS
92
(19.5 OV )",https://www.iplt20.com/match/2010/10127
2010,9,"Arun Jaitley Stadium, Delhi","MAR, WED 17 , 8:00 pm IST",MUMBAI INDIANS WON BY 98 RUNS,"DELHI DAREDEVILS
120/9
(16.3 OV)","MUMBAI INDIANS
218/7
(20 OV )",https://www.iplt20.com/match/2010/10126
2010,8,"Eden Gardens, Kolkata","MAR, TUE 16 , 8:00 pm IST",CHENNAI SUPER KINGS WON BY 55 RUNS,"KOLKATA KNIGHT RIDERS
109
(19.2 OV)","CHENNAI SUPER KINGS
164/3
(20 OV )",https://www.iplt20.com/match/2010/10125
2010,7,"M. Chinnaswamy Stadium, Bengaluru","MAR, TUE 16 , 4:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 8 WICKETS,"ROYAL CHALLENGERS BANGALORE
204/2
(18.5 OV)","PUNJAB KINGS
203/3
(20 OV )",https://www.iplt20.com/match/2010/10124
2010,6,"Narendra Modi Stadium, Ahmedabad","MAR, MON 15 , 8:00 pm IST",DELHI DAREDEVILS WON BY 6 WICKETS,"RAJASTHAN ROYALS
141/6
(20 OV)","DELHI DAREDEVILS
142/4
(17.1 OV )",https://www.iplt20.com/match/2010/10123
2010,5,"M. A. Chidambaram Stadium, Chennai","MAR, SUN 14 , 8:00 pm IST",DECCAN CHARGERS WON BY 31 RUNS,"CHENNAI SUPER KINGS
159/9
(20 OV)","DECCAN CHARGERS
190/4
(20 OV )",https://www.iplt20.com/match/2010/10122
2010,4,"Eden Gardens, Kolkata","MAR, SUN 14 , 4:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 7 WICKETS,"KOLKATA KNIGHT RIDERS
136/3
(19.2 OV)","ROYAL CHALLENGERS BANGALORE
135/7
(20 OV )",https://www.iplt20.com/match/2010/10121
2010,3,"IS Bindra Stadium, Mohali","MAR, SAT 13 , 8:00 pm IST",DELHI DAREDEVILS WON BY 5 WICKETS,"PUNJAB KINGS
142/9
(20 OV)","DELHI DAREDEVILS
146/5
(19.5 OV )",https://www.iplt20.com/match/2010/10120
2010,2,"Brabourne Stadium, Mumbai","MAR, SAT 13 , 4:00 pm IST",MUMBAI INDIANS WON BY 4 RUNS,"MUMBAI INDIANS
212/6
(20 OV)","RAJASTHAN ROYALS
208/7
(20 OV )",https://www.iplt20.com/match/2010/10119
2010,1,"DY Patil Stadium, NAVI MUMBAI","MAR, FRI 12 , 8:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 11 RUNS,"DECCAN CHARGERS
150/7
(20 OV)","KOLKATA KNIGHT RIDERS
161/4
(20 OV )",https://www.iplt20.com/match/2010/10118
2011,74,"M. A. Chidambaram Stadium, Chennai","MAY, SAT 28 , 8:00 pm IST",CHENNAI SUPER KINGS WON BY 58 RUNS,"CHENNAI SUPER KINGS
205/5
(20 OV)","ROYAL CHALLENGERS BANGALORE
147/8
(20 OV )",https://www.iplt20.com/match/2011/10251
2011,73,"M. A. Chidambaram Stadium, Chennai","MAY, FRI 27 , 8:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 43 RUNS,"ROYAL CHALLENGERS BANGALORE
185/4
(20 OV)","MUMBAI INDIANS
142/8
(20 OV )",https://www.iplt20.com/match/2011/10250
2011,72,"Wankhede Stadium, Mumbai","MAY, WED 25 , 8:00 pm IST",MUMBAI INDIANS WON BY 4 WICKETS,"KOLKATA KNIGHT RIDERS
147/7
(20 OV)","MUMBAI INDIANS
148/6
(19.2 OV )",https://www.iplt20.com/match/2011/10249
2011,71,"Wankhede Stadium, Mumbai","MAY, TUE 24 , 8:00 pm IST",CHENNAI SUPER KINGS WON BY 6 WICKETS,"ROYAL CHALLENGERS BANGALORE
175/4
(20 OV)","CHENNAI SUPER KINGS
177/4
(19.4 OV )",https://www.iplt20.com/match/2011/10248
2011,70,"Eden Gardens, Kolkata","MAY, SUN 22 , 8:00 pm IST",MUMBAI INDIANS WON BY 5 WICKETS,"KOLKATA KNIGHT RIDERS
175/7
(20 OV)","MUMBAI INDIANS
178/5
(20 OV )",https://www.iplt20.com/match/2011/10247
2011,69,"M. Chinnaswamy Stadium, Bengaluru","MAY, SUN 22 , 4:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 8 WICKETS,"ROYAL CHALLENGERS BANGALORE
129/2
(18 OV)","CHENNAI SUPER KINGS
128/8
(20 OV )",https://www.iplt20.com/match/2011/10246
2011,68,"Arun Jaitley Stadium, Delhi","MAY, SAT 21 , 8:00 pm IST",NO RESULT,"DELHI DAREDEVILS
56/3
(10.1 OV)",PUNE WARRIORS INDIA,https://www.iplt20.com/match/2011/10245
2011,67,"HPCA Stadium, Dharamsala","MAY, SAT 21 , 4:00 pm IST",DECCAN CHARGERS WON BY 82 RUNS,"PUNJAB KINGS
116
(19 OV)","DECCAN CHARGERS
198/2
(20 OV )",https://www.iplt20.com/match/2011/10244
2011,66,"Wankhede Stadium, Mumbai","MAY, FRI 20 , 8:00 pm IST",RAJASTHAN ROYALS WON BY 10 WICKETS,"MUMBAI INDIANS
133/5
(20 OV)","RAJASTHAN ROYALS
134/0
(13.1 OV )",https://www.iplt20.com/match/2011/10243
2011,65,"DY Patil Stadium, NAVI MUMBAI","MAY, THU 19 , 8:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 7 WICKETS,"PUNE WARRIORS INDIA
118/7
(20 OV)","KOLKATA KNIGHT RIDERS
119/3
(16.4 OV )",https://www.iplt20.com/match/2011/10242
2011,64,"M. A. Chidambaram Stadium, Chennai","MAY, WED 18 , 8:00 pm IST",CHENNAI SUPER KINGS WON BY 11 RUNS,"CHENNAI SUPER KINGS
152/5
(20 OV)","KOCHI TUSKERS KERALA
141/5
(20 OV )",https://www.iplt20.com/match/2011/10241
2011,63,"HPCA Stadium, Dharamsala","MAY, TUE 17 , 8:00 pm IST",PUNJAB KINGS WON BY 111 RUNS,"PUNJAB KINGS
232/2
(20 OV)","ROYAL CHALLENGERS BANGALORE
121
(17 OV )",https://www.iplt20.com/match/2011/10240
2011,62,"DY Patil Stadium, NAVI MUMBAI","MAY, MON 16 , 8:00 pm IST",DECCAN CHARGERS WON BY 6 WICKETS,"PUNE WARRIORS INDIA
136/9
(20 OV)","DECCAN CHARGERS
138/4
(19.2 OV )",https://www.iplt20.com/match/2011/10239
2011,61,"Holkar Cricket Stadium, Indore","MAY, SUN 15 , 8:00 pm IST",KOCHI TUSKERS KERALA WON BY 8 WICKETS,"KOCHI TUSKERS KERALA
98/2
(7.2 OV)","RAJASTHAN ROYALS
97
(18.3 OV )",https://www.iplt20.com/match/2011/10238
2011,60,"HPCA Stadium, Dharamsala","MAY, SUN 15 , 4:00 pm IST",PUNJAB KINGS WON BY 29 RUNS,"PUNJAB KINGS
170/6
(20 OV)","DELHI DAREDEVILS
141/8
(20 OV )",https://www.iplt20.com/match/2011/10237
2011,59,"Wankhede Stadium, Mumbai","MAY, SAT 14 , 8:00 pm IST",DECCAN CHARGERS WON BY 10 RUNS,"MUMBAI INDIANS
125/8
(20 OV)","DECCAN CHARGERS
135/6
(20 OV )",https://www.iplt20.com/match/2011/10236
2011,58,"M. Chinnaswamy Stadium, Bengaluru","MAY, SAT 14 , 4:00 pm IST",RCB WON BY 4 WICKETS (D/L METHOD),"ROYAL CHALLENGERS BANGALORE
105/6
(12.3 OV)","KOLKATA KNIGHT RIDERS
89/4
(13 OV )",https://www.iplt20.com/match/2011/10235
2011,57,"Holkar Cricket Stadium, Indore","MAY, FRI 13 , 8:00 pm IST",PUNJAB KINGS WON BY 6 WICKETS,"KOCHI TUSKERS KERALA
178/7
(20 OV)","PUNJAB KINGS
181/4
(18.5 OV )",https://www.iplt20.com/match/2011/10234
2011,56,"M. A. Chidambaram Stadium, Chennai","MAY, THU 12 , 8:00 pm IST",CHENNAI SUPER KINGS WON BY 18 RUNS,"CHENNAI SUPER KINGS
176/4
(20 OV)","DELHI DAREDEVILS
158/6
(20 OV )",https://www.iplt20.com/match/2011/10233
2011,55,"Sawai Mansingh Stadium, Jaipur","MAY, WED 11 , 8:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 9 WICKETS,"RAJASTHAN ROYALS
146/6
(20 OV)","ROYAL CHALLENGERS BANGALORE
151/1
(17 OV )",https://www.iplt20.com/match/2011/10232
